"ASV","relab_sum","shap_p","Year","Month","Species","Rotation","Nitrogen","Block","Rep","Residual","Kingdom","Phylum","Class","Order","Family","Genus","species","taxa"
"asv_001630",0.0949014275303359,0.0937584920682675,8.92740654,1.07e-06,0.44580322,3.9e-05,2.21e-06,0.33622292,2.47e-06,90.29052257,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium",NA,"f__Rhizobiaceae g__Agrobacterium "
"asv_000946",0.143533398146725,0.0928893870875118,6.86870729,7e-07,18.33082762,1.11124556,15.59548432,0.15768916,0.28025473,57.65579062,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",NA,"f__Burkholderiaceae g__Burkholderia "
"asv_002592",0.0435739690326891,0.0925673360972493,7.51837872,0.33031332,8.75e-06,4.11066084,14.54683888,1.51e-06,9.252e-05,73.49370545,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001005",0.109031734083032,0.0922669322638745,8.70383096,12.90882653,0,3e-08,1.03124857,0.43856344,0.00129717,76.9162333,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Yersinia",NA,"f__Enterobacteriaceae g__Yersinia "
"asv_000498",0.123565442220176,0.09206606233878,3.1872908,32.85956762,7.33e-06,1.2111045,0.74909564,2.79e-06,4e-07,61.99293092,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000838",0.144810693754968,0.0913884905183856,1.88416733,0,23.98859233,2.03738721,9.31609144,0,0,62.77376168,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_000142",1.20421376629319,0.0912242865130776,4.31002539,6.40670657,37.12768678,1.16747168,0.23115243,4e-08,0.39466246,50.36229464,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_001184",0.0553570576725658,0.0912241857128986,0,1.47144154,2.38822927,2.006e-05,4.860948,0.72855504,0,90.5508061,"Bacteria","Chloroflexi","TK10","B07_WMSP1","FFCH4570",NA,NA,"f__FFCH4570  "
"asv_002756",0.0717474351650656,0.0912226916172817,1.38576553,2.28364272,35.62980624,2e-08,2.01845637,0.30228054,0.04981748,58.3302311,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"f__Sphingomonadaceae g__Novosphingobium "
"asv_000243",0.232201761168867,0.0905100855812605,51.06203645,19.0743842,2e-08,1.405e-05,0.11039066,2.38140747,2.309e-05,27.37174407,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000390",0.124051509832005,0.0899106361812446,0.54173441,22.15477721,2.73942223,0.01549545,4.71215603,2.35706053,6e-08,67.47935408,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_003623",0.0426714243899375,0.0895000535408916,2e-08,4.14989238,31.70671703,2.76e-06,0,0.6751272,1.61e-06,63.46825899,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"f__Sphingomonadaceae g__Novosphingobium "
"asv_001084",0.081390091500119,0.0884611415203279,9.80845477,14.04149318,0.00013737,0.00010829,0.75754022,1.089e-05,0.17433507,75.21792022,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Yersinia",NA,"f__Enterobacteriaceae g__Yersinia "
"asv_000922",0.0733951655583198,0.0881141446755216,11.03802633,3.8785711,5.2e-07,3.36484848,0,0,8.87e-06,81.7185447,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002281",0.0773974967813151,0.0873560384518279,0,2.29e-06,0,4.43e-06,2.76172206,0,8.8e-07,97.23827035,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_001802",0.028761193168826,0.0869974008702651,10.6184311,3.39973458,2.40131729,0.40798671,1.82126791,0,3.99e-05,81.35122252,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001821",0.0416884206683923,0.0856381057634894,22.55924606,1.09692654,2.5e-07,4.3e-07,4.02795919,5.7874514,0.64934016,65.87907598,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000658",0.180018187450981,0.0852802484355974,6.32840536,11.04046492,6.4e-07,1.026e-05,0.8160713,0,0.00167833,81.81336919,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Yersinia",NA,"f__Enterobacteriaceae g__Yersinia "
"asv_001856",0.105065298391535,0.0850462034058873,3.91301825,0.76025517,0.00190731,0.00023658,21.3707691,5.1966313,0.38775209,68.3694302,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA,"f__Sphingomonadaceae g__Kaistobacter "
"asv_001204",0.109903377162142,0.0848471074397324,0.52932989,0,0,4.15559348,0.52478444,0,4.3e-07,94.79029176,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_001546",0.127510732609534,0.0846758926550589,14.72545856,10.9777176,2.4e-07,2.3e-07,1.24527186,1.62406321,0.450449,70.9770393,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_000560",0.104266973138494,0.0846720934353123,20.00233683,15.98546646,6.29e-06,3e-07,0.6505581,3.62608875,1.03e-06,59.73554223,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000224",0.272560505523986,0.0842629042409683,55.93650349,15.16485345,2e-07,2.73e-06,2.4e-07,1.43596395,5.12e-06,27.46267081,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000272",0.175016717989374,0.0840844906303159,40.39756586,0.18142713,2.17e-06,0.00021261,4.59008966,0,0,54.83070257,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000550",0.128343782161112,0.0839549696644916,27.59347591,6.51000798,0.20950525,1e-07,2.47889987,0.75689905,7.178e-05,62.45114006,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002683",0.0792930018389073,0.083874661018291,0,1.19008191,13.39578401,1e-07,1.827e-05,0,7.8e-07,85.41411493,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_003434",0.0219363368894094,0.0837867607664647,14.06113565,17.79343505,2.6537131,0,0,0,6e-08,65.49171613,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","maltophilia","f__Xanthomonadaceae g__Stenotrophomonas s__maltophilia"
"asv_000428",0.187682922757711,0.0817790051817668,5.702424,2e-07,4e-08,1.69437939,1.63186857,1.00406765,0,89.96726015,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001293",0.11815590828292,0.0817154492223507,2e-08,0.78135039,17.80931594,0.01082949,0,0.70686351,6.83e-06,80.69163382,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_001627",0.014227391799081,0.0815041714681659,0.5735339,2.63772838,7.05855953,7.13e-06,2.749e-05,1.40614503,0.65291711,87.67108143,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea","ananatis","f__Enterobacteriaceae g__Pantoea s__ananatis"
"asv_002403",0.059047599620654,0.0813645544327354,1.06467624,0,0,0,0.97936672,0,0,97.95595704,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Microlunatus",NA,"f__Propionibacteriaceae g__Microlunatus "
"asv_001687",0.0473298302716124,0.0810681467073709,7.25847103,8.9e-07,5.05307581,5.1e-07,0,0.0929885,0.77864757,86.8168157,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter",NA,"f__Micrococcaceae g__Arthrobacter "
"asv_000579",0.112959235613851,0.0809741894046777,15.68077953,10.52521588,6e-07,0,8.20915166,0,0,65.58485233,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001842",0.0549707767698814,0.0797318403520611,3.53764561,0.91339606,0,7.5e-07,0,2.3e-07,1.27514436,94.27381299,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_000527",0.121792523193929,0.0789153821745119,13.61534548,0,8.45613101,1.02e-06,6.54667207,0.00898257,0.79435689,70.57851095,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_002247",0.0158012865038318,0.0785608445589644,0.85147837,14.96190891,7.19435045,5.9e-07,1.68387636,0,9.99e-06,75.30837534,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",NA,"f__Oxalobacteraceae g__Janthinobacterium "
"asv_001285",0.074020353968496,0.0776352641745549,0,0,3e-08,0,3e-08,0,0,99.99999994,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_001146",0.0436514529213728,0.0776086210848097,16.93928783,12.84374985,0,2e-07,2.8e-07,0.49870136,1.9e-07,69.7182603,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_002357",0.0831509626583517,0.0775569753212235,1.48e-06,1.6e-07,8.34402934,0,0.46403401,2.5e-07,0,91.19193477,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_001031",0.11493597827614,0.0772759521513743,4.62589676,1.3e-07,14.79097245,0.93005891,8.21463313,1.5e-07,0.1040586,71.33437988,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_000591",0.10458333281872,0.0766957084970839,13.04070952,6.94e-06,6.59332363,0.00016611,6e-08,0.96567345,0.00022986,79.39989043,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_002936",0.038148748048861,0.076665019143621,1.08e-06,0.79183078,8e-08,0.32236711,0.86353027,0.35586669,0,97.66640399,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter",NA,"f__Sinobacteraceae g__Steroidobacter "
"asv_000250",0.229196625235566,0.0762469961480083,57.63694983,17.4351294,2.965e-05,5.46e-06,0.37531016,0.47372308,0,24.07885243,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000559",0.0772614905194294,0.0753348092987396,26.59303173,34.20756122,7.201e-05,0.02046331,0.00109529,0,4.251e-05,39.17773393,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000282",0.185645479075381,0.0749782336152697,50.98846053,19.30028322,1.09e-06,8.5e-07,0.08953929,2.39888204,2.4e-07,27.22283276,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000874",0.0944553390812751,0.0746620589109142,0.08323127,2.18246916,4.51346489,1.66882031,13.66968442,0,1.82354613,76.05878382,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_002193",0.0753330597369781,0.0744607481493506,5.60578635,4.79829447,1.46176184,1.4417103,2.68e-05,6.275e-05,0.00011929,86.69223821,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_000218",0.286759531247002,0.074239835638846,56.67593299,17.16201731,0,0,7.756e-05,1.13109439,2.21e-06,25.03087554,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000298",0.143406416275,0.0737854692992886,36.47071189,3.55170488,1.01599472,0.00050811,8.57538121,1.13387465,0.00021894,49.25160561,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000886",0.0612797941881743,0.0727630022793436,7.43240502,3.01899555,8.46e-06,0.26842134,7.79e-06,3.4e-07,4.33e-06,89.28015718,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000633",0.171667289340219,0.0725593748167185,4.0709041,11.2293971,0.07152316,0.00018138,0.69760021,0.61042746,0.0012461,83.31872048,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Yersinia",NA,"f__Enterobacteriaceae g__Yersinia "
"asv_001449",0.0280052239711327,0.0717051331968236,0,2.96829054,1.66290195,8e-08,0.6340829,0.94189532,1.57e-06,93.79282766,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Janthinobacterium",NA,"f__Oxalobacteraceae g__Janthinobacterium "
"asv_001917",0.0491489270928192,0.0716617745020624,0.04163232,3.67148093,13.58774897,0.57444432,1.7e-07,8.3e-07,0.00193733,82.12275513,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga","arvensicola","f__Chitinophagaceae g__Chitinophaga s__arvensicola"
"asv_002433",0.0108103023799429,0.0713393305311148,0.65084035,0.44120375,2.35782415,0.49646456,2.35928269,0,0.89362592,92.80075858,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter",NA,"f__Comamonadaceae g__Paucibacter "
"asv_000484",0.159448142776643,0.0710585471906296,7.30505857,0,0.11141796,0,1.08e-06,2e-08,0.0003096,92.58321277,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_002626",0.0530559605694284,0.0705123598487493,8.56072064,9e-07,8.7294843,1.7673327,3e-08,3.26e-06,0,80.94245816,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_000587",0.140351642117253,0.0696188307713485,5.82104634,0,2.05743228,0,0,0.111259,1.4337918,90.57647058,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000252",0.217650432441252,0.0695844174664851,6.45051784,28.41350598,0.41740073,0.35374625,0.24183258,9.3e-07,0,64.12299569,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000778",0.0591997325576114,0.0694851152801026,25.40600683,33.14895268,1.04662915,0.30972281,0,0.11324943,4.03e-06,39.97543506,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_003399",0.0786149004671438,0.0692274285943483,2.23242419,1.481e-05,0.76166025,0.07754231,12.99350207,3.3e-07,8.318e-05,83.93477285,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_000331",0.152864371336045,0.0690913925164582,6.33607828,24.45734122,0.21857497,7.919e-05,0.69415774,0.00011969,0.51845938,67.77518953,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_002633",0.0811874442389113,0.0688864301610144,0.00598413,0.54580817,16.68538295,5e-08,12.48672625,9e-08,0.89186234,69.38423602,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_001542",0.088077128414713,0.0684377660095471,3.34850988,11.22150324,1.85e-05,0.06811681,6e-08,3.28e-06,0,85.36184823,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001288",0.0605116315205427,0.0683710363971939,47.22410597,15.64290757,0.38072415,1.7e-07,0.19393551,1.43821789,0,35.12010874,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_001119",0.0917538804819729,0.0682017776420299,3.74119417,0.00177486,14.2718395,0.38152859,14.7525137,0,0,66.85114917,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",NA,"f__Burkholderiaceae g__Burkholderia "
"asv_000784",0.0509712512700663,0.0681929191773371,22.9016549,19.60061584,1.27069361,0.30097204,0.1071555,0.01975821,3.5e-06,55.79914639,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_001552",0.0905685096478523,0.06759926342089,10.07405681,0.65230561,3.8e-07,0.03075433,0.753144,0,0,88.48973887,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_000505",0.093425992998495,0.0668784923559863,29.32866264,34.36330256,1.5e-06,2e-07,7.94e-06,1.935e-05,0.00032274,36.30768307,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000210",0.319892816220067,0.0658158209496526,59.82934279,12.70945091,0,1.604e-05,0,9e-07,1.6e-06,27.46118775,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_001412",0.0555364590746751,0.0652591732998018,47.95590754,14.83208587,0.7314831,0.24139735,0.19935155,0.13530179,3e-08,35.90447277,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_003251",0.0405739320513254,0.065249540611134,5.42296161,20.8857109,0,5e-08,1.336e-05,1.7885962,0,71.90271787,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"f__Comamonadaceae  "
"asv_000645",0.090967757789117,0.0649213930196833,24.60942909,0,2.90487738,0.0001548,7.83843446,7.506e-05,0,64.64702921,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Arthrobacter","psychrolactophilus","f__Micrococcaceae g__Arthrobacter s__psychrolactophilus"
"asv_005335",0.0350966652455756,0.0644872362815664,0,3.64330869,30.4764056,0.32922419,0,2.55018935,0,63.00087218,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,"f__Sphingomonadaceae g__Novosphingobium "
"asv_003013",0.0632833015877727,0.0643704119903697,0,4.99e-06,12.33035508,0,2.114e-05,0,2.74e-06,87.66961606,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
